Date,Last Price,Volume,SMAVG (15)
6/8/2021,13810.86,171564784,173438448
6/7/2021,13802.89,158578912,172608432
6/4/2021,13770.77,148527760,173713792
6/3/2021,13529.68,158005888,176846496
6/2/2021,13675.79,151501056,180980624
6/1/2021,13654.59,157543728,184729440
5/28/2021,13686.51,164361120,188738896
5/27/2021,13657.85,308011488,189232192
5/26/2021,13702.74,153589264,181525552
5/25/2021,13657.73,154513904,183314304
5/24/2021,13641.75,154619104,187775696
5/21/2021,13411.74,173231168,188595968
5/20/2021,13494.09,185211264,191119296
5/19/2021,13237.91,201387744,191921120
5/18/2021,13217.68,160929504,191810976
5/17/2021,13312.91,159114592,192316608
5/14/2021,13393.12,175159216,192479568
5/13/2021,13109.15,195518288,192278544
5/12/2021,13001.63,220017920,190770592
5/11/2021,13351.27,207733376,187674480
5/10/2021,13359.08,217685392,184603536
5/7/2021,13719.63,171760640,181925264
5/6/2021,13613.73,192411920,183460016
5/5/2021,13503.37,180420592,182499056
5/4/2021,13544.67,221434736,181233040
5/3/2021,13799.72,166923168,177476064
4/30/2021,13860.76,211081088,178237840
4/29/2021,13970.21,197238656,174878416
4/28/2021,13901.62,199735488,172662384
4/27/2021,13960.28,168514112,168960880
4/26/2021,14026.16,161558880,168653232
4/23/2021,13941.44,172143904,169789088
4/22/2021,13762.36,172899008,170808816
4/21/2021,13935.15,173576160,175819552
4/20/2021,13809.3,161669376,175774928
4/19/2021,13907.67,177511184,178285600
4/16/2021,14041.91,194781952,183327424
4/15/2021,14026.19,177997536,184817984
4/14/2021,13803.91,161430256,186836864
4/13/2021,13986.49,165080128,189671616
4/12/2021,13819.35,178349888,192628048
4/9/2021,13845.05,160689744,219116448
4/8/2021,13758.5,163998096,223480752
4/7/2021,13616.7,144213088,227281168
4/6/2021,13578.46,163899184,230137392
4/5/2021,13598.16,178596864,231232992
4/1/2021,13329.51,187439888,231636704
3/31/2021,13091.44,248060032,233264368
3/30/2021,12896.53,172906624,231015680
3/29/2021,12965.74,199329648,236311040
3/26/2021,12979.12,253138352,241272384
3/25/2021,12780.51,217140528,244540976
3/24/2021,12798.88,208280672,250617040
3/23/2021,13017.79,203951408,252133536
3/22/2021,13086.51,209426784,251570688
3/19/2021,12866.99,575675904,251458896
3/18/2021,12789.14,226154240,233924016
3/17/2021,13202.38,221004368,236287760
3/16/2021,13152.28,187056304,235889664
3/15/2021,13082.54,180333168,240850592
3/12/2021,12937.29,184652672,243222832
3/11/2021,13052.9,211854752,243847264
3/10/2021,12752.07,214329840,241028272
3/9/2021,12794.49,252336944,237638080
3/8/2021,12299.08,273749888,232029088
3/5/2021,12668.51,302167104,222970288
3/4/2021,12464,308281568,213274320
3/3/2021,12683.33,231028192,204460864
3/2/2021,13059.95,195508528,199174272
3/1/2021,13282.95,207749936,198220992
2/26/2021,12909.44,312652704,195868832
2/25/2021,12828.31,261610352,188049664
2/24/2021,13302.19,215032976,182798320
2/23/2021,13194.71,261470352,181219984
2/22/2021,13223.74,215916672,177126976
2/19/2021,13580.78,194019040,181781168
2/18/2021,13637.51,169569920,186143200
2/17/2021,13699.71,163477072,197097536
2/16/2021,13773.77,168201968,198500352
2/12/2021,13807.7,137867968,202075056
2/11/2021,13734.35,156727616,205267552
2/10/2021,13655.27,176079632,207898288
2/9/2021,13687.08,151729264,210140080
2/8/2021,13695.02,181209504,213915824
2/5/2021,13603.96,172467360,218153232
2/4/2021,13560.89,195365280,219901744
2/3/2021,13402.37,182840288,220709712
2/2/2021,13456.12,191357904,220830864
2/1/2021,13248.9,200075168,221213664
1/29/2021,12925.38,285729568,222578608
1/28/2021,13201.53,259449408,217932000
1/27/2021,13112.65,333885120,216904448
1/26/2021,13490.19,184519152,206339344
1/25/2021,13483.29,221822560,210221680
1/22/2021,13366.4,185755408,206005840
1/21/2021,13404.99,196188656,202748752
1/20/2021,13296.45,209706672,200069632
1/19/2021,12996.54,208365280,195753232
1/15/2021,12803.93,244770704,186706880
1/14/2021,12898.69,198694880,180087296
1/13/2021,12973.63,207484944,178642416
1/12/2021,12892.09,184657440,179284320
1/11/2021,12902.49,197099920,212496032
1/8/2021,13105.2,220549472,211239072
1/7/2021,12939.57,216030272,208818992
1/6/2021,12623.35,244036144,207412864
1/5/2021,12802.38,175408624,204907008
1/4/2021,12694.66,242754272,204582112
12/31/2020,12888.28,158584832,200555120
12/30/2020,12845.36,136899216,205181824
12/29/2020,12843.49,156001920,207316000
12/28/2020,12838.86,144960576,208255376
12/24/2020,12711.01,72669944,209823760
12/23/2020,12653.14,145476944,217018880
12/22/2020,12717.56,177021744,219141600
12/21/2020,12690.26,217113536,222497552
12/18/2020,12738.18,682833152,231683360
12/17/2020,12752.06,178245504,192954640
12/16/2020,12668.16,184248176,192041712
12/15/2020,12595.92,194938288,193889904
12/14/2020,12462.21,206448384,193524288
12/11/2020,12375.41,170535104,192597152
12/10/2020,12401.74,182349536,193215584
12/9/2020,12364.64,227985408,194459840
12/8/2020,12635.72,168911872,192222672
12/7/2020,12596.47,170092544,195306912
12/4/2020,12528.48,168486272,195289584
12/3/2020,12467.13,180596624,196151904
12/2/2020,12456.41,177317840,196566112
12/1/2020,12455.33,227361104,202096208
11/30/2020,12268.32,354900544,208220240
11/27/2020,12258.21,101902296,196377280
11/25/2020,12152.22,164551648,203626992
11/24/2020,12079.81,211970992,210765984
11/23/2020,11905.94,189454256,209576112
11/20/2020,11906.44,192541360,209761232
11/19/2020,11985.43,179811376,214652320
11/18/2020,11894.71,201013568,217026944
11/17/2020,11977.49,194427808,219647808
11/16/2020,12013.38,215175376,219105088
11/13/2020,11937.84,169832592,217228192
11/12/2020,11827.14,181421120,216093216
11/11/2020,11892.93,186809744,215185696
11/10/2020,11624.29,260269328,213563760
11/9/2020,11830.39,319221696,206565872
11/6/2020,12091.35,177255968,197564864
11/5/2020,12078.07,210648048,198753040
11/4/2020,11777.02,271636448,195270896
11/3/2020,11279.91,194123008,188930912
11/2/2020,11084.76,192231152,189361904
10/30/2020,11052.95,265907568,192113744
10/29/2020,11350.74,215430784,186595632
10/28/2020,11142.76,240326560,182133856
10/27/2020,11598.95,186287040,177328592
10/26/2020,11504.52,187021936,177908160
10/23/2020,11692.57,152807888,176316640
10/22/2020,11662.91,167808240,179789248
10/21/2020,11665.37,162480832,181401776
10/20/2020,11677.84,155301008,188103040
10/19/2020,11634.35,184206448,188825376
10/16/2020,11852.17,195078688,190989472
10/15/2020,11898.57,158415760,191441040
10/14/2020,11985.36,176536688,195803376
10/13/2020,12083.17,200587920,200437232
10/12/2020,12088.11,233508768,201938576
