Date,Last Price
3/16/2023,1585.02
3/15/2023,1610.33
3/14/2023,1564.06
3/13/2023,1586.6
3/10/2023,1589.92
3/9/2023,1604.8
3/8/2023,1586.88
3/7/2023,1559.87
3/6/2023,1541.2
3/3/2023,1532.68
3/2/2023,1557.97
3/1/2023,1562.66
2/28/2023,1521.79
2/27/2023,1519.26
2/24/2023,1548.74
2/23/2023,1583.7
2/22/2023,1571.84
2/21/2023,1616.76
2/20/2023,1630.77
2/17/2023,1574.49
2/16/2023,1569.76
2/15/2023,1544.68
2/14/2023,1531.39
2/13/2023,1532.03
2/10/2023,1559.4
2/9/2023,1584.5
2/8/2023,1596.86
2/7/2023,1588.28
2/6/2023,1622.49
2/3/2023,1603.96
2/2/2023,1619.2
2/1/2023,1621.01
1/31/2023,1683.84
1/30/2023,1651.75
1/27/2023,1682.44
1/19/2023,1676.21
1/18/2023,1662.69
1/17/2023,1653.7
1/16/2023,1615.26
1/13/2023,1596.27
1/12/2023,1583.69
1/11/2023,1579.61
1/10/2023,1578.73
1/9/2023,1579.29
1/6/2023,1571.11
1/5/2023,1562.01
1/4/2023,1546.04
1/3/2023,1544.4
12/30/2022,1488.35
12/29/2022,1485.99
12/28/2022,1502.72
12/27/2022,1487.4
12/26/2022,1449.74
12/23/2022,1524.46
12/22/2022,1533.89
12/21/2022,1517.23
12/20/2022,1512.41
12/19/2022,1548.91
12/16/2022,1564.32
12/15/2022,1564.78
12/14/2022,1535.89
12/13/2022,1530.04
12/12/2022,1485.69
12/9/2022,1518.95
12/8/2022,1510.21
12/7/2022,1454.24
12/6/2022,1479.42
12/5/2022,1563.99
12/2/2022,1526.58
12/1/2022,1458.82
11/30/2022,1453.6
11/29/2022,1427.47
11/28/2022,1408.93
11/25/2022,1349.8
11/24/2022,1311.89
11/23/2022,1304.71
11/22/2022,1310.74
11/21/2022,1309.85
11/18/2022,1324.6
11/17/2022,1321.47
11/16/2022,1288.22
11/15/2022,1226.78
11/14/2022,1285.14
11/11/2022,1313.82
11/10/2022,1301.68
11/9/2022,1373.95
11/8/2022,1378.32
11/7/2022,1352.98
11/4/2022,1402.61
11/3/2022,1438.28
11/2/2022,1443.39
11/1/2022,1456.28
10/31/2022,1424.9
10/28/2022,1421.28
10/27/2022,1415.08
10/26/2022,1335.13
10/25/2022,1333.62
10/24/2022,1306.77
10/21/2022,1350.38
10/20/2022,1409.64
10/19/2022,1416.53
10/18/2022,1421.31
10/17/2022,1414.87
10/14/2022,1423.31
10/13/2022,1399.35
10/12/2022,1371.46
10/11/2022,1309.9
10/10/2022,1374.82
10/7/2022,1382.9
10/6/2022,1461.79
10/5/2022,1509.96
10/4/2022,1482.12
10/3/2022,1501.37
9/30/2022,1581.78
9/29/2022,1581.13
9/28/2022,1599.51
9/27/2022,1607.51
9/26/2022,1600.74
9/23/2022,1649.34
9/22/2022,1671.11
9/21/2022,1663.76
9/20/2022,1682.8
9/19/2022,1662.65
9/16/2022,1706.8
9/15/2022,1727.45
9/14/2022,1727.95
9/13/2022,1733.26
9/12/2022,1733.11
9/9/2022,1745.66
9/8/2022,1735.95
9/7/2022,1761.14
9/6/2022,1806
9/5/2022,1800.82
8/31/2022,1816.55
8/30/2022,1810.33
8/29/2022,1806.05
8/26/2022,1827.6
8/25/2022,1838.96
8/24/2022,1820.06
8/23/2022,1810.74
