Date,Last Price,Volume,SMAVG (15)
6/13/2022,3749.63,844701184,663653056
6/10/2022,3900.86,701847232,663649088
6/9/2022,4017.82,576523200,663833600
6/8/2022,4115.77,494409664,674224512
6/7/2022,4160.68,543992448,682922240
6/6/2022,4121.43,483437952,684064768
6/3/2022,4108.54,506051936,695552064
6/2/2022,4176.82,556442432,716928512
6/1/2022,4101.23,588790976,729477376
5/31/2022,4132.15,1495412096,742916032
5/27/2022,4158.24,606795840,696876352
5/26/2022,4057.84,659094336,704178880
5/25/2022,3978.73,639248128,713838656
5/24/2022,3941.48,626587520,721292096
5/23/2022,3973.75,631460928,722438720
5/20/2022,3901.36,844641856,728955712
5/19/2022,3900.79,704614848,734598400
5/18/2022,3923.68,732386432,734103872
5/17/2022,4088.85,624875968,730736768
5/16/2022,4008.01,561129792,735631104
5/13/2022,4023.89,655747840,746401088
5/12/2022,3930.08,826698816,748801408
5/11/2022,3935.18,744675392,738255424
5/10/2022,4001.05,790371072,728639424
5/9/2022,3991.24,804816704,714750720
5/6/2022,4123.34,716333440,695717824
5/5/2022,4146.87,803991488,693968512
5/4/2022,4300.17,751049664,676231744
5/3/2022,4175.48,643786624,663036800
5/2/2022,4155.38,729216064,662893952
4/29/2022,4131.93,929282240,652072384
4/28/2022,4287.5,697196928,632357376
4/27/2022,4183.96,681879104,633049216
4/26/2022,4175.2,698291136,628684096
4/25/2022,4296.12,722679552,620244480
4/22/2022,4271.78,691753344,617474432
4/21/2022,4393.66,668508928,626590912
4/20/2022,4459.45,600434752,618756096
4/19/2022,4462.21,582040512,618303296
4/18/2022,4391.69,519323200,614350592
4/14/2022,4392.59,690094592,613979200
4/13/2022,4446.59,537939712,603798592
4/12/2022,4397.45,553125376,607540032
4/11/2022,4412.53,641643584,614439808
4/8/2022,4488.28,566893248,616689536
4/7/2022,4500.21,633556800,720572608
4/6/2022,4481.15,707574528,722341568
4/5/2022,4525.12,616401856,728534208
4/4/2022,4582.64,571697472,736884224
4/1/2022,4545.86,681128640,746960576
3/31/2022,4530.41,828500672,743531968
3/30/2022,4602.45,550986432,731652224
3/29/2022,4631.6,593642496,747661248
3/28/2022,4575.52,522750144,769445632
3/25/2022,4543.06,513752320,793819712
3/24/2022,4520.16,537385664,809178560
3/23/2022,4456.24,594060992,819779584
3/22/2022,4511.61,656621824,829344256
3/21/2022,4461.18,675390400,842141376
3/18/2022,4463.12,2125139200,866233024
3/17/2022,4411.67,660090880,772123264
3/16/2022,4357.86,800463744,794186816
3/15/2022,4262.45,741652608,785203712
3/14/2022,4173.11,722842752,783707072
3/11/2022,4204.31,629698944,788251328
3/10/2022,4259.52,650304960,786272704
3/9/2022,4277.88,791121920,782415680
3/8/2022,4170.7,920407744,769492096
3/7/2022,4201.09,888361728,753805504
3/4/2022,4328.87,744135360,745236416
3/3/2022,4363.49,696400576,740012608
3/2/2022,4386.54,737531392,733857408
3/1/2022,4306.26,848578496,724917888
2/28/2022,4373.94,1036764864,708731136
2/25/2022,4384.65,713492672,684082368
2/24/2022,4288.7,991044160,683293888
2/23/2022,4225.5,665717440,668516608
2/22/2022,4304.76,719202688,670394880
2/18/2022,4348.87,791007296,687663488
2/17/2022,4380.26,600019328,684347840
2/16/2022,4475.01,592449856,695158720
2/15/2022,4471.07,597267584,711257792
2/14/2022,4401.67,685108736,726289152
2/11/2022,4418.64,759825856,750700416
2/10/2022,4504.08,665777792,762928448
2/9/2022,4587.18,604072896,760953920
2/8/2022,4521.54,603438592,763114944
2/7/2022,4483.87,605777600,773092160
2/4/2022,4500.53,667033024,775151232
2/3/2022,4477.44,701665536,769643328
2/2/2022,4589.38,769385280,758975744
2/1/2022,4546.54,693891136,746209152
1/31/2022,4515.55,978232000,748430976
1/28/2022,4431.85,741272704,725450432
1/27/2022,4326.51,762182336,717670912
1/26/2022,4349.93,833935680,715487808
1/25/2022,4356.45,822737792,706341952
1/24/2022,4410.13,1051278016,690584768
1/21/2022,4397.94,943246528,648693632
1/20/2022,4482.73,636160000,607912768
1/19/2022,4532.76,636487936,589902208
1/18/2022,4577.11,753096576,571254080
1/14/2022,4662.85,636663744,547359744
1/13/2022,4659.03,584414848,533799840
1/12/2022,4726.35,541651904,525270720
