Date,Last Price
2/16/2021,1794.47
2/15/2021,1818.86
2/12/2021,1824.23
2/11/2021,1825.51
2/10/2021,1842.89
2/9/2021,1838.32
2/8/2021,1830.81
2/5/2021,1814.11
2/4/2021,1794.03
2/3/2021,1834.04
2/2/2021,1838.03
2/1/2021,1860.78
1/29/2021,1847.65
1/28/2021,1843.17
1/27/2021,1843.98
1/26/2021,1850.92
1/25/2021,1855.93
1/22/2021,1855.61
1/21/2021,1870.02
1/20/2021,1871.84
1/19/2021,1840.28
1/18/2021,1841.26
1/15/2021,1828.45
1/14/2021,1846.53
1/13/2021,1845.51
1/12/2021,1854.77
1/11/2021,1843.89
1/8/2021,1849.01
1/7/2021,1913.95
1/6/2021,1918.61
1/5/2021,1950.01
1/4/2021,1942.9
1/1/2021,1898.67
12/31/2020,1898.36
12/30/2020,1894.39
12/29/2020,1878.18
12/28/2020,1873.69
12/24/2020,1883.46
12/23/2020,1872.89
12/22/2020,1860.84
12/21/2020,1876.89
12/18/2020,1881.35
12/17/2020,1885.42
12/16/2020,1864.8
12/15/2020,1853.64
12/14/2020,1827.35
12/11/2020,1839.85
12/10/2020,1836.57
12/9/2020,1839.55
12/8/2020,1870.56
12/7/2020,1862.73
12/4/2020,1838.86
12/3/2020,1841.08
12/2/2020,1831.28
12/1/2020,1815.24
11/30/2020,1776.95
11/27/2020,1787.79
11/26/2020,1815.8
11/25/2020,1807.56
11/24/2020,1807.59
11/23/2020,1837.86
11/20/2020,1870.99
11/19/2020,1866.54
11/18/2020,1872.24
11/17/2020,1880.38
11/16/2020,1888.95
11/13/2020,1889.2
11/12/2020,1876.83
11/11/2020,1865.73
11/10/2020,1877.32
11/9/2020,1863.04
11/6/2020,1951.35
11/5/2020,1949.66
11/4/2020,1902.92
11/3/2020,1909.17
11/2/2020,1895.48
10/30/2020,1878.81
10/29/2020,1867.59
10/28/2020,1877.19
10/27/2020,1907.99
10/26/2020,1902.08
10/23/2020,1902.05
10/22/2020,1904.11
10/21/2020,1924.33
10/20/2020,1906.95
10/19/2020,1904.08
10/16/2020,1899.29
10/15/2020,1908.71
10/14/2020,1901.52
10/13/2020,1891.36
10/12/2020,1922.77
10/9/2020,1930.4
10/8/2020,1893.82
10/7/2020,1887.42
10/6/2020,1878.18
10/5/2020,1913.53
10/2/2020,1899.84
10/1/2020,1906.01
9/30/2020,1885.82
9/29/2020,1898.07
9/28/2020,1881.48
9/25/2020,1861.58
9/24/2020,1868.07
9/23/2020,1863.34
9/22/2020,1900.21
9/21/2020,1912.51
9/18/2020,1950.86
9/17/2020,1944.44
9/16/2020,1959.26
9/15/2020,1954.15
9/14/2020,1956.86
9/11/2020,1940.55
9/10/2020,1946.09
9/9/2020,1946.84
9/8/2020,1932.03
9/7/2020,1933.64
9/4/2020,1933.94
9/3/2020,1930.91
9/2/2020,1942.92
9/1/2020,1970.18
8/31/2020,1967.8
8/28/2020,1964.83
8/27/2020,1929.54
8/26/2020,1954.46
8/25/2020,1928.18
8/24/2020,1928.88
8/21/2020,1940.48
8/20/2020,1947.26
8/19/2020,1928.98
8/18/2020,2002.44
8/17/2020,1985.3
8/14/2020,1945.12
8/13/2020,1953.71
8/12/2020,1915.83
8/11/2020,1911.89
8/10/2020,2027.34
8/7/2020,2035.55
8/6/2020,2063.54
8/5/2020,2038.12
8/4/2020,2019.21
8/3/2020,1976.98
7/31/2020,1975.86
7/30/2020,1956.64
7/29/2020,1970.79
7/28/2020,1958.43
7/27/2020,1942.24
7/24/2020,1902.02
7/23/2020,1887.44
7/22/2020,1871.41
7/21/2020,1841.91
7/20/2020,1817.77
7/17/2020,1810.42
7/16/2020,1797.16
7/15/2020,1810.29
7/14/2020,1809.36
7/13/2020,1802.76
7/10/2020,1798.7
7/9/2020,1803.55
7/8/2020,1808.89
7/7/2020,1794.86
7/6/2020,1784.68
7/3/2020,1775.95
7/2/2020,1775.38
7/1/2020,1770.09
6/30/2020,1780.96
6/29/2020,1772.82
6/26/2020,1771.29
6/25/2020,1763.79
6/24/2020,1761.17
6/23/2020,1768.41
6/22/2020,1754.43
6/19/2020,1743.87
6/18/2020,1722.93
6/17/2020,1726.95
6/16/2020,1726.53
6/15/2020,1725.16
6/12/2020,1730.75
6/11/2020,1727.7
6/10/2020,1738.7
6/9/2020,1715.33
6/8/2020,1698.53
6/5/2020,1685.06
6/4/2020,1714.01
6/3/2020,1699.67
6/2/2020,1727.7
6/1/2020,1739.55
5/29/2020,1730.27
5/28/2020,1718.33
5/27/2020,1709.47
5/26/2020,1710.58
5/25/2020,1731.95
5/22/2020,1734.68
5/21/2020,1727
5/20/2020,1748.18
5/19/2020,1745.05
5/18/2020,1732.55
5/15/2020,1743.67
5/14/2020,1730.3
5/13/2020,1716.28
5/12/2020,1702.7
5/11/2020,1697.93
5/8/2020,1702.7
5/7/2020,1716.06
5/6/2020,1685.71
5/5/2020,1705.92
5/4/2020,1702.07
5/1/2020,1700.42
4/30/2020,1686.5
4/29/2020,1713.41
4/28/2020,1707.79
4/27/2020,1713.99
4/24/2020,1729.6
4/23/2020,1730.51
4/22/2020,1714.08
4/21/2020,1686.2
4/20/2020,1695.65
4/17/2020,1682.82
4/16/2020,1717.7
4/15/2020,1717.03
4/14/2020,1726.97
4/13/2020,1715.34
4/10/2020,1696.65
4/9/2020,1683.73
4/8/2020,1646.14
4/7/2020,1647.72
4/6/2020,1660.97
4/3/2020,1620.81
4/2/2020,1613.99
4/1/2020,1591.51
3/31/2020,1577.18
3/30/2020,1622.51
3/27/2020,1628.16
3/26/2020,1631.34
3/25/2020,1616.9
3/24/2020,1632.32
3/23/2020,1553.23
3/20/2020,1498.65
3/19/2020,1471.24
3/18/2020,1486.05
3/17/2020,1528.3
3/16/2020,1514.1
3/13/2020,1529.83
3/12/2020,1576.15
3/11/2020,1635.04
3/10/2020,1649.4
3/9/2020,1680.47
3/6/2020,1673.83
3/5/2020,1672.23
3/4/2020,1636.93
3/3/2020,1640.9
3/2/2020,1589.44
2/28/2020,1585.69
2/27/2020,1645.01
2/26/2020,1640.96
2/25/2020,1635.14
2/24/2020,1659.38
2/21/2020,1643.41
2/20/2020,1619.56
2/19/2020,1611.7
2/18/2020,1601.61
2/17/2020,1581.13
2/14/2020,1584.06
2/13/2020,1576
2/12/2020,1566.06
2/11/2020,1567.89
2/10/2020,1572.15
2/7/2020,1570.44
2/6/2020,1566.66
2/5/2020,1556.02
2/4/2020,1552.92
2/3/2020,1576.73
1/31/2020,1589.16
1/30/2020,1574.28
1/29/2020,1576.83
1/28/2020,1567.17
1/27/2020,1582.06
1/24/2020,1571.53
1/23/2020,1562.94
1/22/2020,1558.78
1/21/2020,1558.17
1/20/2020,1560.77
1/17/2020,1557.24
1/16/2020,1552.51
1/15/2020,1556.25
1/14/2020,1546.39
1/13/2020,1547.88
1/10/2020,1562.34
1/9/2020,1552.32
1/8/2020,1556.42
1/7/2020,1574.37
1/6/2020,1565.74
1/3/2020,1552.2
1/2/2020,1529.13
1/1/2020,1517.29
12/31/2019,1517.27
12/30/2019,1515.16
12/27/2019,1510.56
12/26/2019,1511.53
12/25/2019,1499.84
12/24/2019,1499.41
12/23/2019,1485.79
12/20/2019,1478.22
12/19/2019,1478.8
12/18/2019,1475.4
12/17/2019,1476.22
12/16/2019,1476.18
12/13/2019,1476.33
12/12/2019,1469.8
12/11/2019,1474.88
12/10/2019,1464.39
12/9/2019,1461.68
12/6/2019,1460.17
12/5/2019,1476
12/4/2019,1474.59
12/3/2019,1477.61
12/2/2019,1462.44
11/29/2019,1463.98
11/28/2019,1456.27
11/27/2019,1454.44
11/26/2019,1461.39
11/25/2019,1455.26
11/22/2019,1461.93
11/21/2019,1464.41
11/20/2019,1471.61
11/19/2019,1472.46
11/18/2019,1471.51
11/15/2019,1468.21
11/14/2019,1471.4
11/13/2019,1463.58
11/12/2019,1456.32
11/11/2019,1455.86
11/8/2019,1459
11/7/2019,1468.48
11/6/2019,1490.57
11/5/2019,1483.61
11/4/2019,1509.82
11/1/2019,1514.34
10/31/2019,1512.99
10/30/2019,1495.66
10/29/2019,1487.72
10/28/2019,1492.51
10/25/2019,1504.63
10/24/2019,1503.98
10/23/2019,1492.12
10/22/2019,1487.68
10/21/2019,1484.5
10/18/2019,1490.05
10/17/2019,1491.87
10/16/2019,1490.13
10/15/2019,1481.01
10/14/2019,1493.21
10/11/2019,1489.01
10/10/2019,1493.99
10/9/2019,1505.57
10/8/2019,1505.51
10/7/2019,1493.5
10/4/2019,1504.66
10/3/2019,1505.19
10/2/2019,1499.45
10/1/2019,1479.14
9/30/2019,1472.49
9/27/2019,1497.01
9/26/2019,1504.78
9/25/2019,1504.05
9/24/2019,1531.87
9/23/2019,1522.24
9/20/2019,1516.9
9/19/2019,1499.03
9/18/2019,1494
9/17/2019,1501.38
9/16/2019,1498.43
9/13/2019,1488.53
9/12/2019,1499.26
9/11/2019,1497.2
9/10/2019,1485.78
9/9/2019,1499.13
9/6/2019,1506.82
9/5/2019,1519.05
9/4/2019,1552.55
9/3/2019,1547.1
9/2/2019,1529.29
8/30/2019,1520.38
8/29/2019,1527.63
8/28/2019,1539.01
8/27/2019,1542.81
8/26/2019,1527.31
8/23/2019,1526.96
8/22/2019,1498.06
8/21/2019,1502.65
8/20/2019,1507.2
8/19/2019,1495.92
8/16/2019,1513.52
8/15/2019,1523.29
8/14/2019,1516.36
8/13/2019,1501.51
8/12/2019,1511.16
8/9/2019,1496.95
8/8/2019,1500.95
8/7/2019,1501.16
8/6/2019,1474.42
8/5/2019,1463.7
8/2/2019,1440.83
8/1/2019,1445.18
7/31/2019,1413.78
7/30/2019,1430.88
7/29/2019,1426.8
7/26/2019,1418.9
7/25/2019,1414.58
7/24/2019,1425.86
7/23/2019,1417.83
7/22/2019,1424.88
7/19/2019,1425.37
7/18/2019,1446.1
7/17/2019,1426.57
7/16/2019,1406.23
7/15/2019,1414.13
7/12/2019,1415.75
7/11/2019,1403.81
7/10/2019,1419.02
7/9/2019,1397.61
7/8/2019,1395.53
7/5/2019,1399.45
7/4/2019,1416.08
7/3/2019,1418.78
7/2/2019,1418.65
7/1/2019,1384.19
6/28/2019,1409.55
6/27/2019,1409.78
6/26/2019,1409
6/25/2019,1423.44
6/24/2019,1419.72
6/21/2019,1399.63
6/20/2019,1388.44
6/19/2019,1360.38
6/18/2019,1346.61
6/17/2019,1339.66
6/14/2019,1341.7
6/13/2019,1342.31
6/12/2019,1333.58
6/11/2019,1326.84
6/10/2019,1327.98
6/7/2019,1340.86
6/6/2019,1335.33
6/5/2019,1330.32
6/4/2019,1325.52
6/3/2019,1325.31
5/31/2019,1305.58
5/30/2019,1288.65
5/29/2019,1279.78
5/28/2019,1279.33
5/27/2019,1285.36
5/24/2019,1284.93
5/23/2019,1283.45
5/22/2019,1273.34
5/21/2019,1274.68
5/20/2019,1277.82
5/17/2019,1277.53
5/16/2019,1286.72
5/15/2019,1296.49
5/14/2019,1296.92
5/13/2019,1299.91
5/10/2019,1286.05
5/9/2019,1284.08
5/8/2019,1280.88
5/7/2019,1284.43
5/6/2019,1281.1
5/3/2019,1279.11
5/2/2019,1270.69
5/1/2019,1276.76
4/30/2019,1283.53
4/29/2019,1279.9
4/26/2019,1286.16
4/25/2019,1277.17
4/24/2019,1275.76
4/23/2019,1272.42
4/22/2019,1274.99
4/19/2019,1275.52
4/18/2019,1275.82
4/17/2019,1273.98
4/16/2019,1276.79
4/15/2019,1287.95
4/12/2019,1290.43
4/11/2019,1292.52
4/10/2019,1307.99
4/9/2019,1304.1
4/8/2019,1297.48
4/5/2019,1291.76
4/4/2019,1292.21
4/3/2019,1289.93
4/2/2019,1292.46
4/1/2019,1287.72
3/29/2019,1292.38
3/28/2019,1290.42
3/27/2019,1309.55
3/26/2019,1315.71
3/25/2019,1321.9
3/22/2019,1313.68
3/21/2019,1309.36
3/20/2019,1312.53
3/19/2019,1306.56
3/18/2019,1303.71
3/15/2019,1302.4
3/14/2019,1296.17
3/13/2019,1309.12
3/12/2019,1301.58
3/11/2019,1293.35
3/8/2019,1298.3
3/7/2019,1285.61
3/6/2019,1286.36
3/5/2019,1288.01
3/4/2019,1286.74
3/1/2019,1293.44
2/28/2019,1313.32
2/27/2019,1319.86
2/26/2019,1328.96
2/25/2019,1327.58
2/22/2019,1329.4
2/21/2019,1323.63
2/20/2019,1338.44
2/19/2019,1340.94
2/18/2019,1326.89
2/15/2019,1322.49
2/14/2019,1312.57
2/13/2019,1306.27
2/12/2019,1310.8
2/11/2019,1308.12
2/8/2019,1314.29
2/7/2019,1310.11
2/6/2019,1306.6
2/5/2019,1315.32
2/4/2019,1312.25
2/1/2019,1317.98
1/31/2019,1321.25
1/30/2019,1319.91
1/29/2019,1311.79
1/28/2019,1303.36
